LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_1,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,Default
50000.0,male,university,single,24,0,0,0,0,0,0,46521.0,2150.0,2352.0,1239.0,717.0,585.0,589.0,0
70000.0,male,graduate school,single,31,0,0,0,0,0,0,45450.0,0.0,0.0,0.0,0.0,0.0,0.0,0
240000.0,female,graduate school,single,29,0,0,0,0,0,0,358.0,176.0,0.0,540.0,100.0,2600.0,704.0,0
150000.0,female,university,married,50,3,2,0,0,0,0,3227.0,0.0,1000.0,0.0,0.0,2322.0,0.0,0
290000.0,male,graduate school,married,47,0,0,0,0,0,0,3700.0,18035.0,4516.0,8140.0,59512.0,2716.0,3516.0,0
30000.0,female,university,married,39,0,0,0,2,0,0,22215.0,18243.0,11500.0,0.0,1177.0,3000.0,0.0,0
180000.0,female,high school,married,39,1,0,0,0,3,2,0.0,0.0,0.0,300.0,0.0,0.0,645.0,0
340000.0,male,university,married,35,0,0,0,0,0,0,39229.0,2000.0,2000.0,2000.0,2000.0,2000.0,2000.0,0
80000.0,female,university,single,26,0,0,0,0,0,0,46738.0,3001.0,3000.0,3000.0,3000.0,1637.0,2928.0,0
280000.0,female,graduate school,married,41,0,0,0,0,0,0,96590.0,5000.0,3000.0,3007.0,5000.0,2000.0,1700.0,0
200000.0,male,graduate school,single,28,0,0,0,0,0,0,778.0,506.0,3742.0,447.0,9007.0,484.0,489.0,0
230000.0,female,graduate school,married,30,0,0,0,0,0,0,5442.0,1210.0,3116.0,1000.0,2000.0,2000.0,2000.0,0
80000.0,female,high school,single,40,2,2,0,0,0,0,81428.0,4.0,3716.0,2000.0,1000.0,1000.0,2000.0,1
130000.0,male,graduate school,single,33,1,2,2,2,0,0,36672.0,0.0,6000.0,0.0,3000.0,1000.0,1100.0,0
160000.0,male,university,single,43,0,0,0,0,0,0,8460.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,female,high school,married,38,2,2,0,0,2,2,5685.0,0.0,2000.0,800.0,0.0,2000.0,0.0,1
300000.0,female,graduate school,single,30,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
350000.0,female,graduate school,married,44,0,0,0,0,0,0,110819.0,6000.0,4000.0,2500.0,150.0,500.0,0.0,0
500000.0,female,graduate school,married,36,0,0,0,0,0,0,64266.0,26000.0,11725.0,15406.0,6903.0,45045.0,10000.0,0
50000.0,male,graduate school,single,30,1,2,0,0,2,0,49233.0,0.0,3000.0,5000.0,0.0,1815.0,2000.0,1
230000.0,female,university,married,28,0,0,0,0,0,0,54228.0,1500.0,1139.0,600.0,800.0,70196.0,3000.0,0
140000.0,male,graduate school,married,43,0,0,0,0,0,0,1453.0,1872.0,1249.0,1872.0,1453.0,1453.0,1034.0,0
220000.0,female,university,single,41,0,0,0,0,0,0,32016.0,2004.0,2009.0,5004.0,1000.0,1000.0,3000.0,1
80000.0,male,high school,single,34,0,0,0,0,0,2,72463.0,7000.0,3000.0,3000.0,3600.0,0.0,2000.0,1
80000.0,male,high school,married,34,1,2,2,2,2,2,71104.0,3400.0,3000.0,0.0,5637.0,3200.0,0.0,1
310000.0,female,graduate school,single,29,0,0,0,0,0,0,29906.0,14750.0,5000.0,24000.0,10000.0,10000.0,30000.0,0
330000.0,male,university,single,28,0,0,0,0,0,0,53260.0,2000.0,4000.0,2000.0,5039.0,2164.0,2000.0,0
500000.0,male,high school,married,39,0,0,0,0,0,0,315201.0,25000.0,50000.0,20000.0,19586.0,14122.0,12022.0,0
30000.0,male,graduate school,married,31,1,2,2,2,2,2,14107.0,1200.0,0.0,2200.0,0.0,1700.0,0.0,1
10000.0,male,university,single,28,0,2,0,2,3,2,619.0,0.0,8642.0,800.0,107.0,200.0,0.0,1
20000.0,male,high school,single,32,0,0,0,0,0,2,3448.0,1230.0,1096.0,1344.0,1187.0,285.0,66.0,0
310000.0,female,graduate school,single,32,0,0,0,0,0,0,90654.0,27778.0,5649.0,9141.0,5122.0,380.0,2475.0,0
280000.0,male,university,single,32,0,0,0,0,0,0,35038.0,2000.0,3000.0,2000.0,3000.0,4000.0,7200.0,0
80000.0,female,university,single,33,0,0,0,0,0,0,47867.0,1925.0,731.0,56000.0,2055.0,2070.0,4447.0,0
50000.0,male,university,married,36,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2322.0,0.0,0
40000.0,female,university,married,45,1,2,0,0,0,0,11402.0,0.0,1200.0,500.0,500.0,500.0,500.0,1
80000.0,female,graduate school,single,25,0,0,0,0,0,0,40764.0,2000.0,1776.0,5000.0,3000.0,5000.0,2500.0,0
20000.0,male,high school,married,51,2,0,0,0,0,0,14815.0,1264.0,1279.0,615.0,635.0,639.0,664.0,0
50000.0,male,university,single,39,0,0,0,0,0,0,47378.0,2105.0,1800.0,1735.0,1938.0,1960.0,2000.0,0
50000.0,male,university,single,33,1,2,2,2,2,2,40159.0,2100.0,0.0,3400.0,0.0,7800.0,0.0,1
140000.0,female,high school,married,44,1,0,0,0,0,0,-9.0,909.0,311.0,7867.0,1031.0,1117.0,0.0,0
220000.0,female,graduate school,single,35,0,0,0,0,0,0,5564.0,7479.0,5600.0,5600.0,5600.0,5802.0,3279.0,0
20000.0,female,graduate school,single,23,0,0,2,0,0,0,11672.0,2424.0,0.0,284.0,294.0,371.0,500.0,0
20000.0,male,university,single,25,1,2,0,0,0,0,15863.0,0.0,1157.0,574.0,423.0,374.0,648.0,0
20000.0,male,university,single,22,1,2,2,2,0,0,14380.0,0.0,2040.0,0.0,526.0,532.0,1585.0,0
330000.0,female,university,single,33,1,0,0,0,0,0,-271.0,0.0,0.0,102680.0,1728.0,1695.0,2000.0,0
80000.0,female,university,single,45,0,0,0,0,0,0,78083.0,3045.0,2545.0,2100.0,1700.0,3374.0,1740.0,0
250000.0,male,university,single,44,0,0,0,0,0,0,175070.0,8000.0,6018.0,6887.0,6000.0,4001.0,12000.0,0
240000.0,female,university,single,42,1,2,2,0,0,0,187558.0,6700.0,0.0,6900.0,6000.0,6000.0,6000.0,1
100000.0,female,university,married,30,0,0,0,0,0,0,97062.0,2800.0,2700.0,5400.0,3500.0,3500.0,3200.0,0
80000.0,female,university,married,40,2,2,2,2,0,0,78610.0,3900.0,4000.0,0.0,1920.0,1800.0,1800.0,1
170000.0,female,graduate school,single,27,0,0,2,0,0,0,356.0,1536.0,0.0,736.0,736.0,736.0,736.0,0
50000.0,male,graduate school,single,30,0,0,0,2,2,2,60762.0,2300.0,4400.0,0.0,4000.0,0.0,4000.0,1
30000.0,female,university,married,30,0,0,0,0,0,0,29265.0,2000.0,1655.0,1513.0,499.0,688.0,0.0,0
80000.0,male,university,married,25,1,2,2,0,0,0,80906.0,3800.0,6.0,3636.0,2646.0,2000.0,1830.0,0
210000.0,male,university,single,26,0,0,0,0,0,2,9358.0,0.0,0.0,0.0,3100.0,0.0,2003.0,0
50000.0,male,graduate school,single,34,0,0,0,0,0,0,43796.0,2100.0,1200.0,1000.0,0.0,0.0,0.0,0
500000.0,female,university,married,34,0,0,0,0,0,0,144774.0,20053.0,19000.0,15000.0,10040.0,15000.0,20000.0,0
160000.0,female,university,single,27,1,0,0,0,0,0,0.0,1519.0,0.0,0.0,0.0,2755.0,966.0,1
30000.0,female,university,single,31,0,0,0,0,0,0,26830.0,5000.0,0.0,0.0,0.0,0.0,0.0,0
180000.0,female,others,married,28,2,0,0,0,0,0,117328.0,4117.0,3504.0,3000.0,0.0,0.0,0.0,0
140000.0,male,university,single,29,0,0,0,0,0,0,132629.0,5000.0,2000.0,0.0,0.0,0.0,0.0,0
50000.0,female,graduate school,married,38,2,3,2,0,0,0,64760.0,2000.0,0.0,1200.0,15000.0,2000.0,1000.0,0
20000.0,male,high school,single,27,0,0,0,0,0,0,13384.0,1300.0,1500.0,2000.0,2048.0,0.0,4500.0,1
20000.0,male,high school,married,69,0,0,0,0,0,0,18516.0,1700.0,2000.0,2000.0,2000.0,831.0,400.0,0
110000.0,male,university,married,34,1,2,3,2,0,0,53524.0,6600.0,0.0,0.0,4000.0,3500.0,2200.0,1
290000.0,female,graduate school,single,36,0,0,0,0,0,0,57721.0,2514.0,3007.0,2004.0,2101.0,2503.0,2503.0,0
90000.0,female,university,single,28,0,0,0,0,0,0,41138.0,2000.0,1866.0,1347.0,1065.0,1041.0,1500.0,0
280000.0,female,university,single,43,0,0,0,0,0,0,273535.0,12000.0,7300.0,5000.0,6000.0,7000.0,6000.0,0
110000.0,female,university,married,28,1,2,0,0,0,0,106932.0,27.0,4000.0,3000.0,3000.0,10000.0,3000.0,0
200000.0,female,high school,married,50,0,0,0,0,0,0,162296.0,13000.0,6900.0,4200.0,3000.0,3200.0,6000.0,0
350000.0,male,graduate school,single,31,0,0,0,0,0,0,51900.0,1000.0,0.0,0.0,0.0,0.0,0.0,0
50000.0,male,university,single,22,2,2,2,0,0,0,45614.0,5991.0,41.0,1617.0,816.0,1003.0,1004.0,0
650000.0,female,graduate school,single,29,1,0,0,0,0,0,21289.0,3000.0,1000.0,2500.0,3500.0,4000.0,3000.0,0
120000.0,male,high school,married,36,0,0,0,0,0,0,326.0,326.0,326.0,326.0,652.0,0.0,290.0,0
370000.0,female,high school,single,27,0,0,0,0,0,0,63412.0,100000.0,6000.0,6000.0,8000.0,4500.0,3000.0,0
30000.0,male,high school,married,64,2,2,2,0,0,0,13594.0,1000.0,1000.0,1000.0,1000.0,4600.0,0.0,1
200000.0,female,university,married,34,1,0,0,0,0,0,2500.0,9814.0,0.0,4379.0,0.0,0.0,0.0,1
50000.0,male,graduate school,single,29,0,0,0,2,0,0,20258.0,3000.0,0.0,2000.0,3000.0,2000.0,1500.0,0
30000.0,female,high school,married,26,3,2,2,2,2,2,8893.0,0.0,2405.0,1100.0,0.0,1600.0,0.0,1
240000.0,male,graduate school,single,40,0,0,0,0,0,0,1643.0,8000.0,5000.0,5000.0,0.0,40000.0,22669.0,0
30000.0,male,high school,married,53,1,2,2,2,2,2,18361.0,2500.0,0.0,2403.0,0.0,3000.0,0.0,1
500000.0,female,high school,single,36,0,0,0,0,0,0,51132.0,8830.0,7570.0,1576.0,0.0,13295.0,38090.0,0
170000.0,female,university,married,23,2,0,0,0,0,0,160189.0,5936.0,4584.0,4002.0,4093.0,4187.0,4335.0,0
150000.0,male,graduate school,single,50,0,0,0,0,0,2,829.0,18400.0,3500.0,3025.0,3600.0,0.0,1600.0,0
140000.0,male,graduate school,single,43,0,0,0,0,0,0,138859.0,5100.0,4779.0,6000.0,6000.0,6000.0,5200.0,1
50000.0,male,graduate school,married,28,0,0,0,0,0,0,4545.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30000.0,female,university,married,42,0,0,0,0,0,2,27276.0,3671.0,1500.0,1018.0,2900.0,0.0,869.0,0
30000.0,female,university,single,23,0,0,0,0,0,0,12775.0,1600.0,1600.0,1000.0,1000.0,1000.0,1000.0,0
100000.0,male,university,married,46,0,0,0,0,0,0,390.0,3505.0,2695.0,3480.0,2949.0,477.0,1753.0,0
50000.0,female,graduate school,single,24,0,0,0,0,0,0,40246.0,2128.0,3000.0,6000.0,1000.0,1500.0,705.0,0
200000.0,female,university,married,29,1,2,0,0,0,2,57982.0,0.0,2200.0,1671.0,3000.0,0.0,4600.0,0
20000.0,female,university,single,30,0,0,0,0,0,0,21302.0,1300.0,1800.0,1106.0,435.0,1599.0,1000.0,0
50000.0,male,university,married,43,0,0,0,0,0,0,8214.0,1140.0,1150.0,331.0,341.0,356.0,330.0,0
150000.0,female,university,married,28,0,0,0,0,0,0,5527.0,1000.0,13000.0,12006.0,7000.0,0.0,0.0,0
200000.0,male,high school,single,36,0,0,0,0,0,0,45810.0,0.0,0.0,0.0,0.0,0.0,40714.0,1
500000.0,male,high school,single,32,0,0,2,0,0,0,211508.0,10070.0,3066.0,13366.0,20898.0,20155.0,16101.0,0
50000.0,male,university,single,52,0,0,0,0,0,0,50557.0,2283.0,2225.0,1008.0,757.0,2601.0,700.0,1
80000.0,female,university,married,37,0,0,0,0,0,0,1324.0,1087.0,0.0,5963.0,1280.0,1243.0,1216.0,0
30000.0,male,university,single,26,0,0,0,0,2,0,26990.0,4900.0,2000.0,2100.0,0.0,2500.0,1840.0,0
230000.0,female,high school,single,25,0,0,0,0,0,0,26214.0,2000.0,1067.0,0.0,104160.0,0.0,0.0,0
180000.0,male,graduate school,married,32,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
230000.0,female,graduate school,single,28,0,0,0,0,0,0,51545.0,2000.0,3000.0,2000.0,2000.0,1242.0,2759.0,1
50000.0,female,university,single,30,1,3,2,2,2,2,47629.0,0.0,2000.0,2000.0,1900.0,1900.0,1900.0,1
30000.0,male,graduate school,single,32,0,0,2,0,0,0,29250.0,3600.0,0.0,1500.0,1300.0,4000.0,0.0,0
60000.0,male,university,single,29,2,2,2,2,2,2,47631.0,2000.0,2000.0,2000.0,1100.0,3000.0,0.0,0
50000.0,female,university,married,39,1,0,0,0,0,0,0.0,0.0,0.0,2219.0,390.0,390.0,390.0,0
90000.0,female,university,married,42,0,0,0,0,0,0,1367.0,2086.0,2987.0,5856.0,2720.0,4541.0,11387.0,0
270000.0,male,university,married,49,0,0,0,0,0,0,-173.0,0.0,0.0,0.0,0.0,0.0,0.0,0
300000.0,female,university,married,46,1,0,0,0,0,0,0.0,0.0,194.0,1181.0,14039.0,1679.0,4156.0,0
180000.0,female,high school,married,64,0,0,0,0,0,0,120070.0,5876.0,4525.0,6123.0,4644.0,5688.0,5699.0,0
180000.0,female,graduate school,married,36,0,0,0,0,0,0,4911.0,2000.0,2000.0,2000.0,500.0,1100.0,0.0,0
50000.0,female,university,married,47,2,0,0,2,2,2,10992.0,1540.0,3750.0,700.0,900.0,0.0,600.0,1
140000.0,female,high school,married,38,2,2,2,0,0,2,119715.0,6000.0,0.0,5000.0,21500.0,5500.0,0.0,0
200000.0,female,high school,married,55,2,2,3,2,2,2,159017.0,9159.0,4842.0,3000.0,8000.0,7000.0,3000.0,0
80000.0,male,university,single,27,2,0,0,0,0,0,1195.0,700.0,1074.0,35000.0,1300.0,1400.0,1300.0,0
160000.0,female,university,single,33,0,0,0,0,0,0,140225.0,5211.0,5000.0,5000.0,5000.0,5000.0,6000.0,0
220000.0,male,graduate school,single,25,0,0,0,0,0,2,29664.0,1018.0,8424.0,20.0,878.0,1.0,3046.0,0
180000.0,female,graduate school,single,28,0,0,0,0,0,0,0.0,0.0,0.0,1430.0,0.0,0.0,0.0,0
330000.0,female,graduate school,single,30,0,0,0,0,0,0,5014.0,60207.0,18585.0,13835.0,45476.0,25125.0,21370.0,0
60000.0,female,graduate school,single,27,0,0,2,0,0,0,1130.0,7.0,0.0,11958.0,0.0,611.0,0.0,0
130000.0,male,university,single,37,0,0,0,0,0,0,125780.0,6500.0,5000.0,5000.0,5000.0,6000.0,5000.0,0
50000.0,female,university,single,24,0,0,0,0,0,0,50096.0,1000.0,0.0,24415.0,1295.0,1275.0,0.0,0
10000.0,male,graduate school,married,42,4,3,2,2,2,0,6744.0,0.0,0.0,2000.0,0.0,359.0,331.0,0
220000.0,female,high school,single,33,0,0,0,0,0,0,179430.0,7041.0,6921.0,6858.0,6219.0,6409.0,6659.0,0
320000.0,female,graduate school,single,24,0,0,0,0,0,0,64232.0,4000.0,4002.0,3000.0,15000.0,5000.0,5000.0,0
200000.0,male,university,single,39,0,0,0,0,0,0,15138.0,1513.0,1106.0,335.0,845.0,1513.0,413.0,0
30000.0,female,high school,married,29,0,0,0,0,0,0,3489.0,14969.0,9942.0,10.0,10022.0,384.0,0.0,0
30000.0,female,university,single,24,0,0,0,0,0,0,31319.0,1564.0,1800.0,1100.0,1500.0,1500.0,3000.0,0
160000.0,male,graduate school,single,31,0,0,0,0,0,0,2930.0,466.0,4171.0,22137.0,20000.0,12198.0,0.0,0
50000.0,male,high school,single,35,0,0,0,0,0,0,41646.0,4000.0,5300.0,1473.0,1473.0,3873.0,390.0,0
430000.0,male,graduate school,married,39,0,0,0,0,0,0,43970.0,50942.0,325470.0,20003.0,39068.0,21800.0,351282.0,0
50000.0,female,graduate school,single,25,0,0,0,0,0,0,50380.0,4000.0,0.0,0.0,0.0,0.0,0.0,0
260000.0,male,high school,married,52,0,0,0,0,0,0,187581.0,7299.0,5375.0,4227.0,4052.0,3941.0,3626.0,1
50000.0,male,graduate school,single,24,0,0,0,0,0,0,20472.0,1700.0,1641.0,1600.0,600.0,1000.0,1300.0,0
270000.0,female,graduate school,single,30,0,0,0,2,0,0,25628.0,3000.0,8000.0,0.0,3000.0,3000.0,2000.0,0
50000.0,female,university,married,37,0,0,0,0,0,0,48890.0,1787.0,2247.0,1900.0,382.0,195.0,199.0,0
50000.0,male,university,single,29,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
30000.0,male,high school,single,27,0,0,0,0,0,0,18556.0,2000.0,3008.0,5066.0,29572.0,1911.0,1000.0,0
210000.0,female,university,married,36,1,2,0,0,0,0,167970.0,0.0,8000.0,8000.0,6000.0,6000.0,6000.0,1
210000.0,male,others,married,43,0,0,0,0,0,0,197743.0,7500.0,10000.0,9085.0,1744.0,1804.0,1816.0,0
50000.0,male,high school,single,32,0,0,0,0,0,0,50114.0,1991.0,1875.0,1044.0,1060.0,1211.0,1179.0,0
30000.0,female,university,married,38,0,0,2,0,0,2,2433.0,4000.0,0.0,2000.0,2000.0,0.0,1900.0,1
100000.0,female,high school,married,32,0,0,2,2,2,2,32200.0,5884.0,0.0,2270.0,1300.0,3000.0,1700.0,0
100000.0,female,high school,married,35,0,0,0,0,0,0,79277.0,3580.0,3439.0,2474.0,2400.0,2500.0,2523.0,0
320000.0,female,high school,single,45,0,0,0,0,0,0,300598.0,14227.0,9334.0,4106.0,4405.0,4678.0,4527.0,0
360000.0,male,graduate school,single,26,0,0,0,0,0,0,50536.0,1527.0,2670.0,1062.0,514.0,113.0,245.0,0
130000.0,female,high school,single,28,1,0,0,0,0,0,0.0,14051.0,0.0,1358.0,1039.0,164.0,167.0,0
80000.0,female,university,single,26,0,0,0,0,0,0,27041.0,5879.0,1000.0,11360.0,486.0,478.0,0.0,0
70000.0,female,university,married,44,0,0,0,0,0,0,4221.0,2500.0,2000.0,2000.0,1000.0,1000.0,1000.0,1
210000.0,male,university,married,47,1,0,0,0,0,0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0
320000.0,male,university,single,32,0,0,0,0,0,0,281017.0,10454.0,80003.0,174169.0,10000.0,15013.0,1770.0,0
120000.0,male,graduate school,married,33,0,0,0,0,0,0,119684.0,5000.0,4200.0,5000.0,5000.0,4200.0,4100.0,0
70000.0,female,graduate school,single,27,1,2,2,2,2,2,61401.0,2900.0,2500.0,2500.0,2500.0,2600.0,1000.0,0
70000.0,female,high school,married,43,2,2,0,0,0,0,85863.0,0.0,1378.0,70000.0,1185.0,1220.0,1119.0,1
70000.0,female,graduate school,single,23,0,0,0,0,0,0,45707.0,1931.0,1626.0,1760.0,841.0,1000.0,1000.0,0
360000.0,female,graduate school,single,36,0,0,0,0,0,0,4279.0,9398.0,26510.0,51109.0,2080.0,0.0,10080.0,0
500000.0,male,high school,married,38,0,0,0,0,0,0,74223.0,3338.0,3022.0,2502.0,2250.0,2350.0,2200.0,0
80000.0,male,graduate school,single,31,0,0,0,0,0,0,780.0,0.0,390.0,390.0,390.0,390.0,390.0,0
100000.0,female,university,single,36,0,0,0,0,0,0,87656.0,5000.0,4300.0,3500.0,3500.0,4200.0,4500.0,0
90000.0,female,graduate school,single,23,0,0,0,0,0,0,18418.0,5000.0,1454.0,2000.0,2000.0,1500.0,680.0,0
80000.0,female,graduate school,single,23,2,2,2,0,0,0,84052.0,7100.0,0.0,3500.0,2500.0,2000.0,2000.0,1
30000.0,female,university,single,47,2,2,2,2,2,2,16039.0,1600.0,800.0,800.0,800.0,800.0,0.0,1
80000.0,female,university,married,42,0,0,0,0,0,0,23931.0,1500.0,2000.0,1000.0,3000.0,1000.0,1000.0,1
110000.0,female,university,single,28,0,0,0,0,0,0,35208.0,2000.0,2000.0,3000.0,2000.0,2000.0,2000.0,1
50000.0,male,high school,single,31,0,0,0,0,0,0,44461.0,1000.0,0.0,0.0,0.0,0.0,0.0,1
360000.0,male,graduate school,single,45,0,0,0,0,0,0,287.0,29794.0,9297.0,18954.0,0.0,0.0,0.0,0
500000.0,female,university,married,39,0,0,0,0,0,0,11712.0,523.0,1543.0,0.0,0.0,0.0,0.0,0
50000.0,female,university,married,39,0,2,2,2,0,0,23912.0,0.0,2600.0,0.0,918.0,921.0,1127.0,0
80000.0,female,high school,married,39,0,0,0,0,0,0,2921.0,780.0,6837.0,1000.0,2568.0,2199.0,4067.0,1
40000.0,male,university,single,27,0,0,2,0,0,0,26663.0,5700.0,1000.0,1200.0,1500.0,1500.0,1900.0,1
80000.0,female,university,single,24,0,0,0,0,0,0,80690.0,2852.0,2906.0,2828.0,2790.0,2887.0,3100.0,0
70000.0,female,high school,married,49,2,2,2,2,2,2,19954.0,1700.0,1400.0,0.0,3000.0,1700.0,1340.0,1
200000.0,female,university,married,31,0,2,0,2,2,0,2480.0,0.0,206.0,0.0,0.0,880.0,440.0,0
80000.0,female,graduate school,single,31,0,0,0,0,0,2,14401.0,4374.0,15037.0,4233.0,6092.0,0.0,13391.0,0
20000.0,female,graduate school,single,21,0,0,0,0,0,0,17471.0,1400.0,3500.0,1567.0,162.0,2055.0,0.0,0
500000.0,female,graduate school,single,46,0,0,0,0,0,0,33332.0,163500.0,70160.0,104734.0,41018.0,6258.0,70356.0,0
70000.0,male,university,single,30,0,0,0,0,0,0,68668.0,2347.0,3182.0,3144.0,2600.0,2360.0,1300.0,0
80000.0,male,university,married,46,0,0,0,2,0,0,31290.0,780.0,390.0,0.0,1560.0,0.0,390.0,0
520000.0,female,graduate school,married,37,0,0,0,0,0,0,4439.0,3913.0,7494.0,2310.0,12000.0,0.0,0.0,0
310000.0,female,high school,married,45,0,0,0,0,0,0,311401.0,21084.0,20000.0,12000.0,15000.0,8000.0,15000.0,0
50000.0,male,graduate school,single,29,2,2,2,2,0,0,45728.0,3800.0,3000.0,5.0,1800.0,3600.0,0.0,1
50000.0,female,university,single,22,0,0,2,0,0,0,38340.0,3700.0,0.0,1200.0,710.0,52.0,1000.0,0
240000.0,male,university,married,31,2,0,0,2,2,0,60511.0,2300.0,2185.0,4.0,0.0,2500.0,0.0,1
240000.0,male,high school,married,55,0,0,0,0,0,0,25631.0,2500.0,2000.0,2000.0,2000.0,3000.0,2000.0,0
60000.0,female,high school,married,47,0,0,0,0,0,0,33867.0,2000.0,1601.0,2000.0,1354.0,1700.0,1010.0,0
50000.0,female,high school,single,63,2,2,2,2,0,0,51432.0,0.0,3600.0,0.0,3000.0,5001.0,2000.0,0
180000.0,female,graduate school,married,47,1,0,0,0,0,0,-12.0,0.0,3312.0,0.0,0.0,0.0,0.0,1
50000.0,female,university,married,32,0,0,0,0,0,0,819.0,699.0,0.0,0.0,0.0,0.0,0.0,1
260000.0,female,graduate school,single,28,0,0,0,0,0,0,126418.0,6000.0,5200.0,5000.0,5000.0,5000.0,5000.0,0
50000.0,female,university,single,22,1,2,0,0,0,0,51798.0,0.0,1663.0,1544.0,5500.0,390.0,0.0,0
300000.0,female,university,single,35,0,0,0,0,0,0,291619.0,12019.0,9006.0,17000.0,12000.0,9557.0,15000.0,0
180000.0,female,university,single,28,0,0,0,0,0,0,10479.0,1410.0,1117.0,1000.0,1500.0,1000.0,1000.0,0
280000.0,male,university,married,39,0,0,0,0,0,0,2082.0,3597.0,5672.0,5427.0,3885.0,3543.0,3519.0,1
60000.0,female,university,single,25,0,0,0,0,0,0,36081.0,2500.0,2000.0,3000.0,20000.0,3000.0,2000.0,0
210000.0,female,university,married,42,0,0,0,0,0,0,1708.0,2928.0,0.0,0.0,920.0,0.0,0.0,0
200000.0,female,university,married,46,0,0,0,0,0,0,106651.0,3692.0,5000.0,3300.0,2500.0,2930.0,1500.0,0
80000.0,male,university,single,33,0,0,0,0,0,0,69963.0,5000.0,2012.0,2000.0,3000.0,44287.0,3000.0,0
50000.0,male,university,single,24,0,0,0,0,0,0,1399.0,1070.0,1500.0,3666.0,2477.0,1306.0,1000.0,0
200000.0,male,high school,married,44,0,0,0,0,0,0,138877.0,6437.0,5000.0,10000.0,27080.0,10017.0,4200.0,0
80000.0,female,university,single,29,0,0,0,0,0,0,7880.0,3034.0,3002.0,2093.0,1023.0,1000.0,1000.0,0
20000.0,male,university,single,46,0,0,0,0,0,0,780.0,0.0,1170.0,0.0,0.0,0.0,0.0,1
50000.0,male,graduate school,single,23,0,0,0,0,0,0,3063.0,3625.0,0.0,0.0,0.0,0.0,0.0,1
320000.0,female,graduate school,single,30,0,0,0,0,0,0,1663.0,7025.0,1189.0,0.0,2701.0,2043.0,0.0,1
290000.0,female,university,single,27,0,0,0,0,0,0,240506.0,8601.0,9300.0,8000.0,7612.0,8015.0,7008.0,0
50000.0,male,university,single,33,0,0,0,0,0,0,53282.0,3000.0,2300.0,715.0,1000.0,878.0,1000.0,1
50000.0,female,graduate school,single,24,0,0,0,0,0,0,1303.0,1303.0,748.0,1693.0,1138.0,895.0,1528.0,0
250000.0,male,graduate school,single,33,0,3,2,0,0,0,441.0,0.0,0.0,5000.0,3088.0,3000.0,0.0,1
240000.0,female,university,single,25,0,0,0,0,0,0,9030.0,1144.0,3000.0,3000.0,2000.0,3000.0,2000.0,0
330000.0,female,graduate school,single,28,0,0,0,0,0,0,32316.0,2000.0,2000.0,2000.0,800.0,687.0,812.0,0
450000.0,female,graduate school,single,35,1,0,0,0,0,0,0.0,0.0,3581.0,73.0,0.0,0.0,0.0,0
290000.0,female,graduate school,single,27,0,0,0,0,0,0,110359.0,5000.0,6039.0,4000.0,4000.0,4000.0,3000.0,0
50000.0,male,university,married,32,0,0,0,0,0,0,50669.0,1613.0,1484.0,3675.0,698.0,1000.0,706.0,0
80000.0,female,graduate school,single,28,1,2,2,2,2,2,53541.0,2600.0,2100.0,2000.0,2400.0,2300.0,2315.0,0
200000.0,female,graduate school,single,48,0,0,0,0,2,2,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0
20000.0,female,university,married,32,3,2,0,0,0,0,20631.0,0.0,1168.0,384.0,390.0,632.0,616.0,1
50000.0,male,high school,single,39,0,0,0,0,2,0,34617.0,1000.0,810.0,51000.0,0.0,1000.0,1000.0,0
290000.0,female,graduate school,single,46,0,0,0,0,0,0,113618.0,34507.0,1343.0,21542.0,2239.0,156733.0,7219.0,0
140000.0,female,university,married,41,0,0,0,0,2,0,43616.0,2100.0,2000.0,6000.0,0.0,2000.0,4200.0,0
20000.0,male,high school,single,24,1,3,2,0,0,3,14665.0,0.0,0.0,1300.0,2101.0,0.0,0.0,1
100000.0,male,high school,single,26,2,0,0,0,0,0,107643.0,4048.0,3105.0,2700.0,2510.0,2703.0,2700.0,1
360000.0,female,university,married,47,0,0,0,0,0,0,410.0,3620.0,7656.0,56397.0,0.0,0.0,12117.0,0
230000.0,female,graduate school,single,31,0,0,0,0,0,0,2274.0,7398.0,5537.0,1259.0,0.0,1000.0,4134.0,0
60000.0,female,university,married,37,1,2,2,2,2,2,49335.0,0.0,4763.0,2000.0,0.0,5000.0,2000.0,1
50000.0,male,university,married,36,0,0,0,0,0,0,47606.0,1815.0,2306.0,2000.0,2000.0,2500.0,1700.0,0
70000.0,male,university,married,47,0,0,0,0,0,0,53239.0,2000.0,3000.0,2500.0,3000.0,0.0,0.0,0
